id,device_name,"serial_number Number",mac_address,status,branch_id,registered_date,sold_date,cartoon_number
2011,eum,SN84284836,7A:C3:17:67:0B:25,0,1,22:49:37,,3
2012,vel,SN47957849,1A:51:73:0E:F4:43,0,2,13:30:39,,3
2013,omnis,SN53003775,31:B4:9F:1A:D7:FF,0,1,22:11:44,,1
2014,minus,SN20033427,C8:2A:37:0B:76:57,0,2,21:20:01,,2
2015,sed,SN71909310,91:34:F7:65:4A:8F,0,1,17:56:04,,5
2016,error,SN84632300,B0:AF:68:02:9B:72,0,2,02:57:59,1993-09-26,4
2017,possimus,SN16171950,ED:D9:9A:93:C8:7D,0,1,13:33:12,,2
2018,dignissimos,SN02210357,DF:DC:9C:7F:2E:C1,0,1,15:08:22,,5
2019,a,SN07762719,80:EF:7F:9C:25:18,0,1,17:10:15,,5
2020,perspiciatis,SN05498998,15:98:26:3C:52:C1,0,1,12:43:53,,4
2021,aut,SN89367373,C8:9A:4F:CF:1E:13,0,2,06:43:40,,1
2022,dolores,SN45304521,33:0D:A2:A9:88:5D,0,2,04:10:31,,3
2023,nam,SN29032056,6B:6E:FD:13:91:C7,0,1,13:22:37,,1
2024,nemo,SN21673004,A9:16:8E:8A:06:CE,0,2,08:03:01,2014-12-12,4
2025,qui,SN86893566,43:CC:39:D3:49:ED,0,2,00:50:01,,2
2026,fugiat,SN53048129,6B:68:84:C5:9B:AD,0,2,03:52:38,,1
2027,deserunt,SN53324378,D3:70:78:86:3F:E3,1,1,09:37:43,,1
2028,occaecati,SN51701242,20:BF:FB:B0:E4:9D,0,2,21:15:51,,1
2029,asperiores,SN45750747,C8:04:2B:B9:8A:4C,0,1,07:30:55,,4
2030,placeat,SN99571931,C2:D2:70:B9:17:6F,0,1,07:35:08,,2
2031,alias,SN31602815,28:30:05:7B:9A:64,0,1,13:12:19,,1
2032,distinctio,SN26009541,F8:DB:8F:A6:66:9B,0,2,17:24:57,,5
2033,nihil,SN35574754,EC:35:F5:0A:AC:D5,0,1,10:20:27,,3
2034,qui,SN02210254,8F:7C:ED:70:8E:1A,0,2,22:22:57,,5
2035,aut,SN37950145,FA:41:40:A9:99:E3,0,2,21:05:19,,2
2036,consectetur,SN52035350,92:E7:E5:53:CD:06,0,2,20:26:22,,2
2037,sit,SN53705855,7B:DC:E2:BF:12:54,0,2,18:17:02,1992-05-31,3
2038,in,SN90044286,FB:CC:27:13:02:B8,0,2,15:18:07,,5
2039,eum,SN56311889,D3:C4:DC:F7:3F:1C,0,2,21:25:02,,2
2040,odit,SN30839059,F9:36:5A:84:3A:E2,0,2,18:48:11,,3
2041,eum,SN70363426,47:D2:6A:55:08:F7,0,1,03:45:37,,5
2042,molestias,SN75903891,C0:58:29:D1:AA:6C,0,1,03:18:14,,4
2043,dolorem,SN46094680,91:02:81:50:E9:D6,0,2,12:53:02,,1
2044,dolore,SN00517910,D9:D8:4E:51:E3:A0,0,2,17:19:35,,3
2045,earum,SN10267310,DE:93:0C:E2:EE:F4,0,2,10:55:41,,1
2046,sint,SN64744288,1E:0E:0D:DC:DE:85,0,2,14:36:55,,3
2047,nobis,SN17209452,21:BD:DE:90:9B:6B,1,1,20:32:43,,3
2048,non,SN04077464,B1:EC:00:97:FB:F6,0,2,07:01:35,,5
2049,vel,SN19636593,8B:5C:1C:E6:9F:4F,0,2,02:25:53,,2
2050,itaque,SN05567687,31:D3:C9:DD:58:D6,0,2,05:57:25,,5
2051,et,SN50557072,68:5F:03:C0:AE:B2,0,1,15:15:29,,1
2052,rerum,SN57727022,E9:29:BA:4C:31:4B,1,1,21:50:21,,1
2053,qui,SN02210641,A9:EE:41:FE:DA:62,0,1,10:09:58,,1
2054,laboriosam,SN02218166,5A:73:48:9C:93:34,0,2,20:21:23,,3
2055,ut,SN02711985,9C:D3:26:2D:0D:F5,0,1,04:38:38,,1
2056,dolores,SN06257365,1A:E7:19:E7:CB:1F,0,1,08:05:09,,4
2057,aperiam,SN02214212,64:34:AB:C4:E7:0F,0,1,03:59:50,,2
2058,eaque,SN35789917,0D:B1:66:66:80:77,0,2,03:50:34,,1
2059,itaque,SN07897947,56:18:52:22:C7:B6,0,1,15:46:22,,4
2060,et,SN72048796,DE:C4:CB:68:13:B1,0,2,06:38:26,,4
2061,ratione,SN02214636,D3:9B:45:22:22:FB,0,1,20:50:51,,5
2062,voluptatem,SN05928768,F8:B7:E3:05:2C:20,0,1,14:14:54,,1
2063,ratione,SN22997474,75:11:B4:2E:33:11,0,1,17:39:34,,2
2064,velit,SN43242484,B8:B6:2D:CD:19:90,0,2,15:23:27,,4
2065,sit,SN13325598,5E:F5:6F:5E:B7:C6,0,2,11:33:43,1997-12-06,3
2066,in,SN29998770,AA:49:41:2A:3E:19,0,2,00:18:42,,3
2067,cumque,SN13362261,EE:AF:43:A7:04:9D,0,1,04:13:16,,3
2068,cupiditate,SN13627281,09:83:E6:34:26:E0,0,1,17:12:13,,2
2069,sit,SN37170254,DB:1F:CF:D6:DA:DB,0,2,07:21:55,,2
2070,dolorum,SN31031546,56:D8:2B:18:AB:BF,0,1,12:34:35,,2
2071,sunt,SN83385764,36:C5:8F:0B:FB:7A,0,1,08:16:32,1977-01-21,4
2072,commodi,SN67540144,92:4D:3F:4C:D2:B6,0,1,13:24:19,,4
2073,exercitationem,SN49299209,33:F0:0F:A4:A6:D9,0,2,07:36:46,,2
2074,officia,SN17164961,B2:36:B6:C0:4B:C6,0,2,00:10:57,,4
2075,sed,SN02211977,19:C7:26:F3:C6:C0,0,1,09:22:00,,2
2076,quia,SN82236952,B9:C8:2B:37:6B:83,1,1,09:09:25,,4
2077,possimus,SN69998133,79:F6:79:37:46:39,0,2,18:45:48,1973-10-27,4
2078,ipsum,SN65873744,92:DC:0E:A7:E0:90,0,1,11:06:04,,5
2079,harum,SN02214910,A0:6F:B8:C2:9A:D0,0,1,10:51:52,,4
2080,dicta,SN09844570,1F:DC:F1:E7:3F:17,0,2,05:48:22,,2
2081,illo,SN21461962,0A:74:F7:09:1F:F3,0,1,16:33:19,,4
2082,fugiat,SN45552933,33:6E:7E:BD:0E:55,0,1,05:56:37,,5
2083,consequuntur,SN75841112,1A:F0:57:38:24:21,0,2,05:06:25,2003-03-24,2
2084,voluptas,SN81280684,83:37:06:1B:75:D0,0,1,10:58:35,,5
2085,maiores,SN35265141,2D:C8:F5:F8:3A:32,0,2,20:13:32,,4
2086,eaque,SN42163712,0221:8F:ad:17,0,2,01:08:22,,1
2087,dolores,SN80263073,1D:E6:03:54:F5:72,0,1,17:51:34,,1
2088,ducimus,SN24109973,EA:FC:E3:D7:4C:CC,0,1,18:14:26,,4
2089,incidunt,SN31154537,83:70:95:1F:0E:15,0,2,11:50:52,1997-01-27,3
2090,voluptates,SN83318396,C2:79:E0:B6:A5:C3,0,2,13:40:51,,2
2091,veritatis,SN76162615,2F:F4:97:1A:A1:9F,0,2,20:55:09,,5
2092,sapiente,SN44863811,66:AE:51:FA:ED:97,0,2,13:51:27,,3
2093,sunt,SN02212423,41:42:9F:27:A0:43,0,2,10:47:31,1977-11-07,2
2094,et,SN61955654,AB:1E:2A:2E:91:D8,0,2,23:21:27,2020-12-01,5
2095,qui,SN05649057,2F:BE:CF:80:D3:62,0,1,21:13:17,,1
2096,officia,SN88487170,C4:0A:C6:D7:5A:B1,0,2,10:40:21,,2
2097,et,SN68828180,8A:DA:1F:05:C0:9B,0,1,06:39:17,,5
2098,sit,SN92826131,D2:71:B7:B4:01:CC,0,1,16:42:42,,4
2099,sint,SN65463080,5D:BB:F4:52:C2:41,0,1,01:37:52,,2
2100,vel,SN92854061,82:8D:71:9D:7B:E1,0,1,00:44:35,,4
2101,nihil,SN02211051,06:DE:7D:B7:A6:37,0,1,00:49:16,,4
2102,fugiat,SN33389551,4A:6C:1D:79:3F:FD,0,2,19:45:13,,3
2103,est,SN80670106,47:99:2F:4C:BE:AF,0,2,23:51:53,,5
2104,molestiae,SN87054642,20:32:75:B3:14:7C,0,1,12:28:50,1987-01-18,1
2105,sit,SN74730203,56:58:95:C9:E3:EA,0,1,02:03:05,,3
2106,facere,SN61982169,B6:BE:CC:62:F5:2A,0,2,19:50:34,1992-05-02,2
2107,ad,SN89671834,B3:44:4A:94:34:3A,0,2,04:53:10,,3
2108,accusantium,SN91260252,19:DD:44:72:7D:F9,0,2,01:54:10,,5
2109,iure,SN93362921,D9:FA:7A:F0:B4:72,0,1,17:17:04,,4
2110,hic,SN02214611,09:0C:2C:92:8F:B7,0,1,21:11:30,,5
2111,ut,SN42275130,83:2B:69:E0:93:84,0,1,05:43:59,1995-02-11,4
2112,ex,SN71971642,DD:B7:79:62:51:D5,0,2,10:31:42,,1
2113,placeat,SN89885115,46:48:CD:50:F5:17,1,1,02:39:27,,3
2114,delectus,SN39704324,D1:AD:1D:89:62:1A,0,2,23:48:45,,5
2115,et,SN72751638,4A:A8:F9:3B:CB:BD,0,2,18:42:34,,5
2116,hic,SN21387568,5E:E9:04:59:97:A8,0,2,14:30:58,,4
2117,asperiores,SN91957179,C6:35:B3:CE:8F:F2,0,2,06:22:15,,1
2118,fugiat,SN51561179,FB:46:32:4E:E9:7D,0,2,20:47:38,,3
2119,quis,SN02215782,0D:C6:E6:D2:BF:43,0,1,08:58:18,,2
2120,est,SN52091773,AB:E9:52:7F:F7:C4,0,2,15:28:36,,2
2121,quo,SN07039349,16:1E:A4:9F:D6:39,0,2,21:33:34,,4
2122,dolorem,SN13526380,9A:97:79:EE:F0:9E,0,2,13:50:43,,5
2123,id,SN24609352,1B:B6:87:50:4F:87,0,2,16:09:50,,4
2124,sunt,SN69676147,00:88:ED:CB:CF:F5,0,1,07:54:33,1977-08-10,3
2125,et,SN63431144,81:51:C2:AA:23:D2,0,2,15:48:56,,2
2126,enim,SN02214227,27:D6:2C:9B:44:36,0,2,18:21:01,,2
2127,ipsam,SN53074855,D5:B6:01:C7:DF:8A,0,2,08:49:53,,4
2128,molestiae,SN63968208,F2:42:E4:FD:5D:1F,0,2,11:22:16,1979-05-31,5
2129,dolorem,SN02215907,17:12:E7:84:E6:35,1,1,17:37:29,,3
2130,explicabo,SN75344406,4E:F2:7A:FC:07:79,0,1,08:58:26,2009-03-21,1
2131,consequatur,SN02212640,B4:CD:5B:52:D1:F7,0,1,01:03:53,,1
2132,qui,SN65484816,AE:76:B1:33:99:A1,0,2,07:48:40,,1
2133,qui,SN03295855,8E:A7:D8:9F:B3:2A,0,1,00:45:18,,3
2134,reprehenderit,SN86846073,4B:CD:7F:07:9D:E8,0,2,19:13:40,,4
2135,iusto,SN98080864,61:2F:FE:AD:86:06,0,1,11:39:36,2008-01-02,5
2136,molestiae,SN05852356,FB:92:6D:C4:B7:75,0,1,03:41:19,,3
2137,debitis,SN16643690,79:93:C8:35:EF:0A,0,1,06:05:09,,1
2138,harum,SN44335377,F9:F3:4F:9D:EE:AD,0,1,07:33:48,,4
2139,velit,SN30529629,B2:35:32:81:D1:8A,1,2,23:54:07,,5
2140,necessitatibus,SN02218751,3A:BF:A9:45:94:7D,0,2,16:41:51,,2
2141,vel,SN81050499,9F:DB:CB:9E:49:96,0,2,07:09:20,,5
2142,officiis,SN33253249,07:8F:AB:78:30:AD,0,1,11:04:07,,4
2143,est,SN34156939,AC:2F:15:27:C8:32,0,2,15:32:15,,3
2144,officia,SN92551348,06:4B:9F:1D:E4:B6,0,2,20:45:58,,2
2145,occaecati,SN60578793,D6:0A:46:B6:86:11,0,1,11:43:05,,1
2146,magnam,SN51829494,09:AB:8A:39:62:B1,0,1,18:33:30,,2
2147,laboriosam,SN02212217,23:48:3E:73:B7:69,0,1,14:12:58,,2
2148,nam,SN17036365,C1:6D:F3:5D:B9:F0,0,2,15:12:39,,5
2149,dicta,SN27265716,4C:67:C8:49:31:79,0,1,15:57:10,,5
2150,inventore,SN36805732,08:3C:69:47:B3:18,0,1,22:43:35,,1
2151,blanditiis,SN67091531,A5:2D:63:EF:75:E9,0,1,02:48:45,,5
2152,ullam,SN32699056,68:42:D2:09:3B:96,0,1,16:53:33,,5
2153,facilis,SN92984568,74:31:B4:EA:88:E4,0,1,12:05:49,,4
2154,id,SN52428376,E0:9D:97:4B:75:3B,0,2,01:01:58,,3
2155,atque,SN83586834,72:36:4A:DB:F9:4B,0,2,09:17:34,,2
2156,est,SN49789948,52:0C:8D:9F:14:86,0,2,17:39:26,,5
2157,repudiandae,SN12447359,65:35:72:63:7A:A5,0,1,04:23:16,,3
2158,reprehenderit,SN79214120,2D:86:BE:FF:6A:A8,0,1,00:27:35,,4
2159,et,SN63396991,94:7B:B0:D0:27:30,0,1,11:02:12,,4
2160,soluta,SN78733014,A3:C4:AE:8C:57:8C,0,2,20:10:09,,2
2161,omnis,SN29786865,40:82:CC:E1:D7:0F,0,2,09:29:58,,3
2162,voluptatem,SN85808664,BD:88:FF:6C:BE:38,0,1,16:16:49,,5
2163,et,SN15951588,13:4C:DE:29:CD:30,0,1,22:08:37,,3
2164,fugiat,SN12497071,DC:16:60:D9:E3:D9,0,2,06:45:55,,5
2165,consequatur,SN02215300,D0:68:F6:5E:47:84,0,1,20:20:08,2007-10-01,2
2166,voluptatem,SN02215058,2B:88:FF:21:A4:6C,0,2,23:50:10,,2
2167,saepe,SN90345017,E7:8B:6B:E5:AA:8C,0,2,10:43:06,,3
2168,rerum,SN49550779,E1:9D:75:56:CD:30,0,1,13:58:16,,3
2169,consequatur,SN16888751,32:F0:89:4C:75:17,0,2,22:12:44,,3
2170,iusto,SN63454562,32:48:2D:B5:DB:A0,0,1,22:43:23,,2
2171,inventore,SN17166789,6C:DF:5E:04:3A:81,0,2,02:03:05,,1
2172,explicabo,SN23711747,3D:76:B0:67:2A:ED,0,1,17:08:55,2017-02-21,5
2173,atque,SN28198897,CE:8F:6A:12:EF:A4,0,1,22:10:35,,3
2174,rerum,SN44370780,ED:99:3E:A4:98:8A,0,2,04:14:04,,3
2175,animi,SN02213253,DD:44:59:8E:34:BC,0,1,17:54:11,,1
2176,saepe,SN30760753,7F:70:B4:E0:1C:5B,0,2,23:15:00,,2
2177,ut,SN77117489,35:64:40:38:E1:6D,0,2,07:24:12,,2
2178,molestias,SN02282805,87:49:89:70:D0:8C,0,1,16:01:34,,2
2179,quam,SN08940023,C6:F7:19:35:F4:FD,1,2,18:24:03,,1
2180,rem,SN67444921,71:41:BA:D8:0E:22,0,2,21:06:56,,2
2181,quo,SN02215033,7C:9B:4A:1A:0D:0B,0,1,08:51:04,,2
2182,quo,SN22236892,0221:01:7c:c9,0,2,19:49:31,,4
2183,error,SN95371204,74:26:9B:E8:66:15,0,2,17:35:41,,4
2184,temporibus,SN41237168,F3:15:FC:D3:BD:00,0,1,14:18:25,,2
2185,ducimus,SN60113600,99:33:C2:DF:7B:80,0,2,17:26:33,,5
2186,magni,SN49563817,A1:29:EA:03:05:E7,0,1,01:17:18,,4
2187,et,SN68687155,CA:3F:39:5A:C8:9F,0,2,15:59:08,,3
2188,ipsum,SN02219299,33:63:E0:1E:3F:7D,0,2,19:52:23,,2
2189,in,SN13859283,0A:2D:93:8A:1C:40,0,1,22:29:47,,1
2190,molestias,SN66825399,43:E9:15:22:E4:80,0,2,02:15:04,,4
2191,est,SN41420702,96:07:76:F4:28:96,0,1,17:33:32,,2
2192,dolores,SN59565277,92:67:6D:60:58:B6,0,2,17:47:25,,2
2193,sint,SN87846254,BE:E2:DE:9B:11:BB,0,2,02:10:22,,5
2194,qui,SN88677933,A7:A8:FF:75:41:12,0,1,11:51:34,,4
2195,doloribus,SN55870324,66:44:22:3F:0F:F7,0,2,12:45:21,,2
2196,nemo,SN55388866,8B:48:42:DC:D4:91,0,2,11:32:07,,3
2197,ut,SN11049548,20:82:E3:7B:B5:55,0,1,01:57:08,,3
2198,cupiditate,SN04553802,47:1D:B7:BC:7A:4D,0,1,03:50:09,2020-10-04,5
2199,provident,SN97063187,7C:8E:D8:85:C6:BA,0,2,03:54:57,,3
2200,esse,SN12314709,72:0B:2B:0B:C4:4A,0,2,08:06:16,,5
2201,repudiandae,SN63814045,D1:1A:01:D6:2C:3A,0,2,23:51:14,,1
2202,sed,SN71914562,B7:CC:45:0D:D5:19,0,2,12:24:38,,2
2203,ex,SN67910577,54:C4:FB:CB:3A:FB,0,2,02:50:00,,3
2204,possimus,SN96893179,98:E7:A9:4F:C2:A7,0,1,22:24:34,1995-06-30,2
2205,omnis,SN06686497,34:A5:8D:18:D7:EE,0,2,10:58:42,1995-01-22,4
2206,cupiditate,SN36141244,F4:B9:45:FC:A3:6F,0,2,18:37:22,,2
2207,optio,SN38637798,25:3A:2B:93:8F:B1,0,2,05:33:20,,1
2208,expedita,SN63993226,BE:D1:CD:B7:E0:BB,0,1,14:52:17,,2
2209,enim,SN61055751,91:8A:CE:8E:37:13,0,2,02:36:39,2010-11-08,2
2210,illo,SN02215397,7F:15:EF:1E:E7:E5,0,1,07:51:55,,1
2211,illum,SN32624883,26:EB:CF:1E:83:D8,0,1,21:03:14,,4
2212,facilis,SN01910884,57:A0:EC:E6:56:8C,0,1,08:27:07,,1
2213,maiores,SN48893096,32:68:A4:43:A7:D5,0,1,23:50:12,2017-08-12,4
2214,facere,SN57730181,4F:CC:AF:0F:60:04,0,1,10:47:17,,2
2215,perferendis,SN02216250,0A:62:40:80:A9:99,0,2,03:49:20,,4
2216,unde,SN22963557,52:33:5C:2E:15:08,0,1,13:12:00,,2
2217,dignissimos,SN98020013,D3:02:93:3B:B5:F6,0,2,06:15:32,,1
2218,et,SN98421239,9A:57:98:69:5C:AC,0,1,10:52:30,2021-04-21,1
2219,et,SN55359935,0221:c6:2D:3B,0,2,13:19:30,,4
2220,quasi,SN33202459,E5:97:BE:75:74:17,0,2,14:03:34,,4
2221,libero,SN03322583,AF:B4:37:CE:99:07,0,1,23:43:42,,5
2222,sunt,SN92206354,B5:C4:8F:39:51:84,0,1,02:36:03,2004-08-19,3
2223,pariatur,SN57025448,EE:51:E2:37:31:4F,0,1,04:52:07,,5
2224,culpa,SN09428976,35:24:8E:6D:2E:F3,0,2,20:03:47,,1
2225,ut,SN58871526,C6:52:8A:32:75:A4,0,1,18:59:58,,4
2226,voluptas,SN00083016,98:F8:1D:8F:FA:7F,0,2,10:30:56,,1
2227,molestiae,SN02219503,AD:C9:3E:C0:07:B8,0,1,05:26:02,,5
2228,eos,SN41974574,0F:C8:28:E0:51:92,0,2,22:24:04,,5
2229,quia,SN64339165,50:5F:C1:ED:A1:9D,0,2,05:27:41,,5
2230,at,SN70751244,8B:AA:4D:98:97:D2,0,1,22:54:33,,4
2231,qui,SN43740725,B8:D0:11:01:44:E3,0,1,06:55:43,,3
2232,quod,SN96151789,A4:AD:4A:CE:99:11,0,2,19:10:47,,5
2233,perspiciatis,SN09587154,C5:1F:60:A6:0D:47,0,2,06:16:41,,4
2234,omnis,SN44410786,20:3A:EF:13:94:35,0,1,15:22:02,,3
2235,qui,SN79012857,1A:BA:6F:AE:FA:24,0,1,19:39:52,,4
2236,facere,SN47476763,FC:BA:B6:B3:4C:88,0,1,20:45:24,,3
2237,laboriosam,SN76894597,72:89:3A:0B:5C:7D,0,2,00:34:30,2001-10-14,1
2238,odio,SN75439969,C6:21:B1:DD:90:E2,0,1,12:25:13,1976-12-11,5
2239,in,SN44851480,E7:2A:0C:8D:34:DC,0,2,17:00:31,,4
2240,ea,SN23198423,5E:0A:91:BC:20:4D,0,2,01:37:51,,1
2241,maxime,SN68663504,7F:9B:AB:53:9C:86,0,2,22:17:07,,3
2242,et,SN22052822,E8:46:93:B1:87:D4,0,1,09:43:07,,3
2243,fugiat,SN60072394,07:CB:1F:25:9F:40,0,1,16:52:39,,4
2244,ut,SN83400731,AD:7C:3E:A1:51:D5,0,2,23:03:56,,5
2245,labore,SN02210129,CD:6F:B1:73:C0:A5,0,1,06:20:45,,2
2246,voluptatibus,SN47014945,54:D3:AC:AC:0E:44,0,1,19:46:18,,5
2247,quae,SN94586962,B5:CD:48:D3:D6:19,0,1,07:19:30,,2
2248,aperiam,SN04841078,1A:59:F6:C1:F1:5B,0,1,01:48:19,,4
2249,quia,SN35343606,B0:F5:C8:F2:2E:4D,0,2,02:43:22,,3
2250,sapiente,SN16783751,0C:8C:E4:EB:BF:2B,0,2,09:25:34,,4
2251,dolor,SN55309135,06:87:2B:9A:8E:6D,0,1,17:51:17,,1
2252,laudantium,SN81597580,39:AA:FD:34:24:02,0,2,22:10:48,,5
2253,sed,SN36590689,CE:BF:F7:7B:95:02,0,2,15:10:26,,5
2254,atque,SN02357287,C2:23:3C:08:28:AF,0,1,22:57:53,,5
2255,porro,SN02210444,35:F1:91:C0:A4:8A,0,2,13:33:35,,3
2256,maiores,SN02219448,6A:39:A9:A9:1D:78,0,2,00:14:58,,1
2257,impedit,SN01870780,A6:7D:64:E0:BE:FF,0,1,00:55:20,,2
2258,harum,SN82431183,A8:1D:E0:5C:5E:A5,0,2,21:08:02,,2
2259,nobis,SN04346433,2A:4E:BF:D9:BE:15,0,2,10:58:51,,4
2260,itaque,SN10583912,2C:D6:C8:06:B5:ED,0,2,05:16:57,,5
2261,praesentium,SN51803011,3A:F8:8D:38:C8:1E,0,1,08:54:01,,4
2262,fugit,SN26870124,2B:37:F3:1B:A5:7B,1,1,15:31:09,,1
2263,eos,SN50254542,09:D6:80:F0:9D:F5,0,1,01:23:47,,2
2264,minima,SN68418642,4F:CA:B6:3F:0B:80,1,1,23:55:50,,1
2265,ab,SN67632512,73:7F:84:B2:8B:E0,0,1,02:06:09,,4
2266,nihil,SN36474215,32:0D:74:89:A5:9D,0,2,13:09:26,,1
2267,est,SN63765293,28:1D:C9:DB:E5:9D,0,2,04:16:02,1987-10-22,3
2268,adipisci,SN84690520,1A:83:37:B8:7B:C8,0,2,07:38:16,,3
2269,aut,SN07819453,08:DB:B1:E2:C0:27,0,2,23:13:17,,4
2270,sit,SN18565662,85:78:04:BE:1E:61,0,2,13:38:19,,1
2271,expedita,SN58791801,50:49:E9:54:F1:94,0,1,00:36:28,,1
2272,tenetur,SN53740445,F0:15:75:44:E6:A4,0,1,15:59:44,,3
2273,voluptatum,SN55577620,16:A4:A4:F8:22:F9,0,1,16:16:25,,4
2274,libero,SN02217658,3B:78:C3:22:1B:36,0,1,13:46:55,1981-02-10,5
2275,eligendi,SN01393392,D9:04:83:A8:F1:FD,0,1,10:14:10,,4
2276,asperiores,SN68163008,B8:FA:35:3F:6A:F5,0,1,22:26:22,,2
2277,optio,SN89873226,4A:69:D3:7C:17:9D,0,2,11:26:43,1998-09-08,4
2278,reprehenderit,SN02213184,4C:F3:3D:B0:CF:BA,0,1,01:05:08,,1
2279,est,SN84121212,5C:1A:7B:4C:DE:3F,0,1,22:50:20,,1
2280,earum,SN59317928,D1:4B:AE:24:D5:3C,0,1,22:16:27,,4
2281,provident,SN02215524,97:25:9E:1F:E9:CA,0,1,01:05:56,,2
2282,repudiandae,SN02211550,DB:19:C6:0F:01:28,1,2,21:24:56,1989-12-21,5
2283,eveniet,SN44239963,AB:0B:46:F6:65:D1,0,1,05:11:54,,5
2284,consequatur,SN48614410,C1:E3:68:4A:EB:79,0,1,00:28:52,,2
2285,dignissimos,SN61059391,43:CE:58:FD:DA:19,0,2,14:05:12,,4
2286,ad,SN03699024,B9:29:4B:92:78:DA,0,2,02:34:44,,2
2287,ad,SN36277117,3E:1D:EC:5A:7A:8B,0,1,07:18:22,2019-10-04,2
2288,ad,SN79615965,C2:1E:9E:F0:F8:E6,0,1,22:24:50,,2
2289,quae,SN28565417,CE:C4:6E:4A:13:91,0,2,03:19:32,,5
2290,omnis,SN07641537,28:D5:5D:7E:75:5A,0,1,15:48:48,,3
2291,inventore,SN29870911,6E:7A:55:C8:B4:61,0,1,16:51:07,,4
2292,perspiciatis,SN58894038,C7:A1:EC:56:39:8D,1,2,23:47:29,,5
2293,beatae,SN59628906,CA:C1:1B:A3:39:D1,0,2,07:56:51,,5
2294,quisquam,SN87325764,FC:6B:C8:94:0F:A6,0,2,09:00:39,,1
2295,impedit,SN81240074,76:68:FA:2E:E5:F2,0,1,13:23:55,,2
2296,tenetur,SN72435991,15:0A:12:7E:68:CB,0,1,21:51:27,,4
2297,sequi,SN99082978,CC:67:BF:C2:F0:4B,0,1,06:53:17,,2
2298,dicta,SN95987346,0F:EF:BD:34:D1:79,0,1,15:09:37,,1
2299,perferendis,SN97987264,D3:DD:10:C5:FE:02,1,2,00:35:00,,1
2300,odit,SN82544995,ED:62:44:AD:37:AB,0,2,14:05:34,,2
2301,rerum,SN93182367,A2:77:57:24:E3:A6,0,2,20:36:13,,5
2302,laborum,SN95666233,E9:65:54:11:55:8C,0,2,21:25:54,2020-03-30,3
2303,et,SN42036591,69:03:7E:DA:08:6D,0,2,00:55:27,,3
2304,est,SN34833106,52:04:84:30:E6:4D,0,2,19:05:58,,3
2305,minus,SN34618599,CF:A7:9B:57:9F:D4,0,1,20:42:11,,4
2306,sit,SN39363656,31:60:BB:C6:CC:8C,0,1,13:32:17,,5
2307,possimus,SN94863684,90:C3:39:73:48:C9,0,2,05:46:16,,1
2308,sit,SN09713031,FD:F9:AB:87:A3:C3,0,1,01:42:26,,4
2309,ut,SN35045157,54:4B:86:DB:19:DE,0,2,16:13:30,,4
2310,et,SN52981554,29:DD:C6:82:B7:54,0,1,09:51:50,,1
2311,impedit,SN39549018,93:B5:7D:AB:3B:85,0,2,17:08:26,,3
2312,eum,SN02211049,D1:BB:DB:08:5D:D8,0,2,08:22:39,,5
2313,repellendus,SN31082903,4A:97:93:59:DD:58,0,2,05:42:40,1990-07-03,5
2314,similique,SN76661889,0E:30:B9:2F:19:DE,0,2,13:13:56,,2
2315,ut,SN31926565,B7:80:5B:3E:3B:33,0,2,06:13:17,,3
2316,ab,SN04512974,FA:58:2F:23:4F:78,0,1,06:34:33,1983-03-22,1
2317,ipsa,SN93874169,4D:72:14:05:8C:00,0,1,00:00:53,,3
2318,eum,SN21364044,E2:DF:CC:E0:86:17,0,2,18:19:31,,1
2319,rem,SN55544932,6C:E8:DF:9E:6E:60,0,2,14:27:21,,5
2320,dolore,SN88802987,42:1D:FC:9D:E6:66,0,2,07:09:58,,3
2321,ipsam,SN21347689,5D:3D:FD:02:D0:F5,0,1,12:54:09,,2
2322,dignissimos,SN66787407,C8:85:31:DB:54:60,0,2,13:20:09,,3
2323,repellat,SN63438645,D2:DC:41:AB:CA:12,0,1,23:27:19,,3
2324,veniam,SN98312137,0221:C8:09:68,0,1,02:25:57,,2
2325,hic,SN02213521,34:E6:9C:27:15:BB,0,1,00:53:07,,1
2326,id,SN18218587,86:FA:7D:D2:B3:49,0,1,16:28:19,,5
2327,saepe,SN23358423,E3:27:01:4D:DE:B8,0,2,06:45:36,,1
2328,vel,SN51696872,1C:6F:83:33:49:18,0,1,20:27:35,,2
2329,voluptatem,SN07360913,32:17:A8:E2:0A:EF,0,1,10:14:37,,1
2330,consectetur,SN58487296,8A:36:39:8C:06:08,0,2,21:31:46,,2
2331,accusantium,SN28676776,48:46:4E:9B:CA:A1,0,1,00:43:28,,1
2332,in,SN62701316,D8:22:95:31:63:E2,0,2,12:35:21,,3
2333,repellendus,SN97063297,10:21:03:E4:21:A5,0,2,06:16:51,,2
2334,at,SN02214678,02:63:05:10:13:BB,0,1,09:33:14,1979-04-19,2
2335,nihil,SN78945169,0C:A9:85:88:93:C3,0,2,21:12:02,,3
2336,deserunt,SN35721785,AB:7F:67:5D:22:9A,0,1,19:31:33,,3
2337,molestiae,SN57680558,CB:99:C2:24:C3:CF,0,1,17:02:23,,2
2338,vero,SN61296975,66:18:37:36:D5:02,0,1,05:07:24,,4
2339,quidem,SN99141607,B0:08:56:E7:E1:66,0,2,01:46:51,,1
2340,voluptatem,SN60890617,DB:43:57:D5:A0:C5,0,1,14:12:41,,4
